"id","label.x","abgeordnetenwatch_url","first_name","last_name","sex","year_of_birth","party.id","party.label","education","occupation","residence","statistic_questions","statistic_questions_answered","field_title","birth_name","party_past","id.mandat","parliament_period_label","politician_abgeordnetenwatch_url","start_date","end_date","info","electoral_data_id","electoral_data_electoral_list.id","electoral_data_electoral_list.label","electoral_data_list_position","electoral_data_constituency.id","electoral_data_constituency.label","electoral_data_constituency_result","electoral_data_constituency_result_count","electoral_data_mandate_won","latitude","longitude"
175892,"Yannick Bury","https://www.abgeordnetenwatch.de/profile/yannick-bury","Yannick","Bury","m",1990,2,"CDU","Master of Science VWL","Volkswirt","Malterdingen",9,8,NA,NA,NA,53963,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/yannick-bury",NA,NA,NA,54887,NA,NA,NA,11023,"283 - Emmendingen - Lahr (Bundestag 2021 - 2025)",27,NA,"constituency",48.1621664,7.7951587
175844,"Diana Stöcker","https://www.abgeordnetenwatch.de/profile/diana-stoecker","Diana","Stöcker","f",1970,2,"CDU","Politikwissenschaftlerin M.A. ","MdB, Bürgermeisterin a.D.",NA,34,34,NA,NA,NA,53962,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/diana-stoecker",NA,NA,NA,54886,NA,NA,NA,11022,"282 - Lörrach - Müllheim (Bundestag 2021 - 2025)",25,NA,"constituency",47.7499675,7.75689456504537
175543,"Chantal Kopf","https://www.abgeordnetenwatch.de/profile/chantal-kopf","Chantal","Kopf","f",1995,5,"Bündnis 90/Die Grünen","M.A. in Politikwissenschaft","Mitglied des Deutschen Bundestages","Freiburg",52,48,NA,NA,NA,53961,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/chantal-kopf",NA,NA,NA,54885,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",14,11021,"281 - Freiburg (Bundestag 2021 - 2025)",28,NA,"constituency",47.9960901,7.8494005
175863,"Klaus Mack","https://www.abgeordnetenwatch.de/profile/klaus-mack","Klaus","Mack","m",1973,2,"CDU","Diplom Verwaltungswirt (FH)","Mitglied des Deutschen Bundestags",NA,10,10,NA,NA,NA,53960,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/klaus-mack",NA,NA,NA,54884,NA,NA,NA,11020,"280 - Calw (Bundestag 2021 - 2025)",33,NA,"constituency",48.7112108,8.7452043
79226,"Gunther Krichbaum","https://www.abgeordnetenwatch.de/profile/gunther-krichbaum","Gunther","Krichbaum","m",1964,2,"CDU","Jurist","Bundestagsabgeordneter",NA,17,16,NA,NA,NA,53959,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/gunther-krichbaum",NA,NA,NA,54883,NA,NA,NA,11019,"279 - Pforzheim (Bundestag 2021 - 2025)",28,NA,"constituency",48.8908846,8.7029532
79336,"Olav Gutting","https://www.abgeordnetenwatch.de/profile/olav-gutting","Olav","Gutting","m",1970,2,"CDU","Rechtsanwalt","MdB",NA,27,20,NA,NA,NA,53958,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/olav-gutting",NA,NA,NA,54882,NA,NA,NA,11018,"278 - Bruchsal - Schwetzingen (Bundestag 2021 - 2025)",29,NA,"constituency",49.23884675,8.51595684196742
165004,"Moritz Oppelt","https://www.abgeordnetenwatch.de/profile/moritz-oppelt","Moritz","Oppelt","m",1989,2,"CDU","Volljurist","Oberregierungsrat in der Finanzverwaltung Baden-Württemberg","Neckargemünd",6,6,NA,NA,NA,53957,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/moritz-oppelt",NA,NA,NA,54881,NA,NA,NA,11017,"277 - Rhein-Neckar (Bundestag 2021 - 2025)",28,NA,"constituency",49.3954054,8.7965893
78805,"Nina Warken","https://www.abgeordnetenwatch.de/profile/nina-warken","Nina","Warken","f",1979,2,"CDU","Rechtsanwältin","MdB",NA,6,4,NA,NA,NA,53956,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/nina-warken",NA,NA,NA,54880,NA,NA,NA,11016,"276 - Odenwald - Tauber (Bundestag 2021 - 2025)",35,NA,"constituency",49.531649,9.52014195077058
175436,"Isabel Cademartori","https://www.abgeordnetenwatch.de/profile/isabel-cademartori","Isabel","Cademartori","f",1988,1,"SPD","B.Sc. Betriebswirtschaftslehre & M.Sc. Wirtschaftspädagogik","Wissenschaftliche Mitarbeiterin","Mannheim",30,30,NA,NA,NA,53955,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/isabel-cademartori",NA,NA,NA,54879,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",17,11015,"275 - Mannheim (Bundestag 2021 - 2025)",26,NA,"constituency",49.4892913,8.4673098
79429,"Franziska Brantner","https://www.abgeordnetenwatch.de/profile/franziska-brantner","Franziska","Brantner","f",1979,5,"Bündnis 90/Die Grünen","Promotion Politik","MdB",NA,55,51,"Dr.",NA,NA,53954,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/franziska-brantner",NA,NA,NA,54878,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",1,11014,"274 - Heidelberg (Bundestag 2021 - 2025)",30,NA,"constituency",49.4093582,8.694724
78817,"Kai Whittaker","https://www.abgeordnetenwatch.de/profile/kai-whittaker","Kai","Whittaker","m",1985,2,"CDU",NA,"MdB",NA,10,1,NA,NA,NA,53953,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/kai-whittaker",NA,NA,NA,54877,NA,NA,NA,11013,"273 - Rastatt (Bundestag 2021 - 2025)",33,NA,"constituency",48.8574209,8.2088088
175876,"Nicolas Zippelius","https://www.abgeordnetenwatch.de/profile/nicolas-zippelius","Nicolas","Zippelius","m",1987,2,"CDU","Bachelor Politik- und Rechtswissenschaften","Bundestagsabgeordneter","Weingarten",20,18,NA,NA,NA,53952,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/nicolas-zippelius",NA,NA,NA,54876,NA,NA,NA,11012,"272 - Karlsruhe-Land (Bundestag 2021 - 2025)",30,NA,"constituency",47.8075299,9.6431145
175679,"Zoe Mayer","https://www.abgeordnetenwatch.de/profile/zoe-mayer","Zoe","Mayer","f",1995,5,"Bündnis 90/Die Grünen","Masterabschluss im Fach Wirtschaftsingenieurwesen, Doktorin der Ingenieurwissenschaften","Fraktionsvorsitzende, Karlsruher Stadtrat","Karlsruhe",74,72,"Dr.",NA,NA,53951,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/zoe-mayer",NA,NA,NA,54875,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",12,11011,"271 - Karlsruhe-Stadt (Bundestag 2021 - 2025)",30,NA,"constituency",49.0068705,8.4034195
79246,"Roderich Kiesewetter","https://www.abgeordnetenwatch.de/profile/roderich-kiesewetter","Roderich","Kiesewetter","m",1963,2,"CDU","Oberst a.D./ Dipl. Kaufmann ","MdB","Aalen",120,101,NA,NA,NA,53950,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/roderich-kiesewetter",NA,NA,NA,54874,NA,NA,NA,11010,"270 - Aalen - Heidenheim (Bundestag 2021 - 2025)",37,NA,"constituency",48.8362705,10.0931765
28896,"Inge Gräßle","https://www.abgeordnetenwatch.de/profile/inge-graessle","Inge","Gräßle","f",1961,2,"CDU","Studium der Romanischen Sprachen, Geschichte und Politikwissenschaft","Journalistin","Schwäbisch Gmünd",14,13,"Dr.",NA,NA,53949,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/inge-graessle",NA,NA,NA,54873,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",5,11009,"269 - Backnang - Schwäbisch Gmünd (Bundestag 2021 - 2025)",30,NA,"constituency",48.7999036,9.7977584
78939,"Christian von Stetten","https://www.abgeordnetenwatch.de/profile/christian-von-stetten","Christian","von Stetten","m",1970,2,"CDU","selbstständiger Kaufmann","MdB",NA,5,NA,NA,NA,NA,53948,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/christian-von-stetten",NA,NA,NA,54872,NA,NA,NA,11008,"268 - Schwäbisch Hall - Hohenlohe (Bundestag 2021 - 2025)",32,NA,"constituency",49.17417675,9.76530160852469
79389,"Hermann Färber","https://www.abgeordnetenwatch.de/profile/hermann-faerber","Hermann","Färber","m",1963,2,"CDU","Landwirt","MdB",NA,8,8,NA,NA,NA,53947,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/hermann-faerber",NA,NA,NA,54871,NA,NA,NA,11003,"263 - Göppingen (Bundestag 2021 - 2025)",31,NA,"constituency",48.7031377,9.6541116
79343,"Markus Grübel","https://www.abgeordnetenwatch.de/profile/markus-gruebel","Markus","Grübel","m",1959,2,"CDU","Notar","MdB, Beauftragter der Bundesregierung für weltweite Religionsfreiheit","Esslingen a.N.",7,6,NA,NA,NA,53945,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/markus-gruebel",NA,NA,NA,54869,NA,NA,NA,11001,"261 - Esslingen (Bundestag 2021 - 2025)",32,NA,"constituency",48.75975605,9.29320988750857
79102,"Cem Özdemir","https://www.abgeordnetenwatch.de/profile/cem-oezdemir","Cem","Özdemir","m",1965,5,"Bündnis 90/Die Grünen","Erzieher, Studium der Sozialpädagogik","Bundesminister für Ernährung und Landwirtschaft, MdB",NA,192,89,NA,NA,NA,53944,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/cem-oezdemir",NA,NA,NA,54868,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",2,10998,"258 - Stuttgart I (Bundestag 2021 - 2025)",40,NA,"constituency",48.75133815,9.16451943273259
78976,"Stephan Stracke","https://www.abgeordnetenwatch.de/profile/stephan-stracke","Stephan","Stracke","m",1974,3,"CSU","Jurist","MdB",NA,16,16,NA,NA,NA,53943,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/stephan-stracke",NA,NA,NA,54867,NA,NA,NA,10997,"257 - Ostallgäu (Bundestag 2021 - 2025)",38,NA,"constituency",47.8025889,10.6259267
133683,"Mechthilde Wittmann","https://www.abgeordnetenwatch.de/profile/mechthilde-wittmann","Mechthilde","Wittmann","f",1967,3,"CSU","Bankkauffrau, Studium BWL, Jura und Maschinenbau","MdL, Rechtsanwältin",NA,13,NA,NA,NA,NA,53942,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/mechthilde-wittmann",NA,NA,NA,54866,411,"Landesliste Bayern (Bundestag 2021 - 2025)",14,10996,"256 - Oberallgäu (Bundestag 2021 - 2025)",29,NA,"constituency",47.6130964,10.270825
175826,"Alexander Engelhard","https://www.abgeordnetenwatch.de/profile/alexander-engelhard","Alexander","Engelhard","m",1972,3,"CSU","Müller, Dipl.-Wirtschaftsingenieur","MdB",NA,7,4,NA,NA,NA,53941,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/alexander-engelhard",NA,NA,NA,54865,NA,NA,NA,10995,"255 - Neu-Ulm (Bundestag 2021 - 2025)",37,NA,"constituency",48.3942821,9.9987555
79214,"Ulrich Lange","https://www.abgeordnetenwatch.de/profile/ulrich-lange","Ulrich","Lange","m",1969,3,"CSU","Rechtsanwalt","MdB",NA,13,13,NA,NA,NA,53940,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/ulrich-lange",NA,NA,NA,54864,NA,NA,NA,10994,"254 - Donau-Ries (Bundestag 2021 - 2025)",41,NA,"constituency",48.8148705,10.69735
79404,"Hansjörg Durz","https://www.abgeordnetenwatch.de/profile/hansjoerg-durz","Hansjörg","Durz","m",1971,3,"CSU","Dipl. Kaufmann","MdB",NA,11,11,NA,NA,NA,53939,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/hansjoerg-durz",NA,NA,NA,54863,NA,NA,NA,10993,"253 - Augsburg-Land (Bundestag 2021 - 2025)",40,NA,"constituency",48.36383935,10.6866597696067
79295,"Alexander Hoffmann","https://www.abgeordnetenwatch.de/profile/alexander-hoffmann","Alexander","Hoffmann","m",1975,3,"CSU","Rechtsanwalt","MdB",NA,12,3,NA,NA,NA,53938,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/alexander-hoffmann",NA,NA,NA,54862,NA,NA,NA,10989,"249 - Main-Spessart (Bundestag 2021 - 2025)",38,NA,"constituency",49.90825515,9.67384866660139
79192,"Andrea Lindholz","https://www.abgeordnetenwatch.de/profile/andrea-lindholz","Andrea","Lindholz","f",1970,3,"CSU","Rechtsanwältin","MdB",NA,37,33,NA,NA,NA,53937,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/andrea-lindholz",NA,NA,NA,54861,411,"Landesliste Bayern (Bundestag 2021 - 2025)",6,10987,"247 - Aschaffenburg (Bundestag 2021 - 2025)",40,NA,"constituency",49.9740542,9.1493636
175880,"Ralph Edelhäußer","https://www.abgeordnetenwatch.de/profile/ralph-edelhaeusser","Ralph","Edelhäußer","m",1973,3,"CSU",NA,"Bürgermeister",NA,6,5,NA,NA,NA,53936,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/ralph-edelhaeusser",NA,NA,NA,54860,NA,NA,NA,10986,"246 - Roth (Bundestag 2021 - 2025)",38,NA,"constituency",49.1952934,11.0566523433013
79370,"Michael Frieser","https://www.abgeordnetenwatch.de/profile/michael-frieser","Michael","Frieser","m",1964,3,"CSU","Rechtswissenschaften","MdB","Nürnberg",10,9,NA,NA,NA,53935,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/michael-frieser",NA,NA,NA,54859,411,"Landesliste Bayern (Bundestag 2021 - 2025)",13,10985,"245 - Nürnberg-Süd (Bundestag 2021 - 2025)",34,NA,"constituency",49.453872,11.077298
145904,"Sebastian Brehm","https://www.abgeordnetenwatch.de/profile/sebastian-brehm","Sebastian","Brehm","m",1971,3,"CSU","Dipl. Kaufmann","MdB, selbstständiger Steuerberater, Mitgesellschafter und Geschäftsführer",NA,11,6,NA,NA,NA,53934,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/sebastian-brehm",NA,NA,NA,54858,411,"Landesliste Bayern (Bundestag 2021 - 2025)",15,10984,"244 - Nürnberg-Nord (Bundestag 2021 - 2025)",28,NA,"constituency",49.4724649,11.0766103
142259,"Tobias Winkler","https://www.abgeordnetenwatch.de/profile/tobias-winkler","Tobias","Winkler","m",1978,3,"CSU","Büroleiter des ehemaligen Präsidenten des Europäischen Parlaments; Dipl. sc. pol. Univ.","Büroleiter im Europäischen Parlament",NA,10,NA,NA,NA,NA,53933,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/tobias-winkler",NA,NA,NA,54857,411,"Landesliste Bayern (Bundestag 2021 - 2025)",35,10983,"243 - Fürth (Bundestag 2021 - 2025)",33,NA,"constituency",49.4772475,10.9893626
79115,"Stefan Müller","https://www.abgeordnetenwatch.de/profile/stefan-mueller-0","Stefan","Müller","m",1975,3,"CSU","Bankfachwirt","MdB, Parlamentsgeschäftsführer im Bundestag",NA,17,15,NA,NA,NA,53932,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/stefan-mueller-0",NA,NA,NA,54856,411,"Landesliste Bayern (Bundestag 2021 - 2025)",9,10982,"242 - Erlangen (Bundestag 2021 - 2025)",35,NA,"constituency",49.5928616,11.0056
78810,"Artur Auernhammer","https://www.abgeordnetenwatch.de/profile/artur-auernhammer","Artur","Auernhammer","m",1963,3,"CSU","Landwirtschaftsmeister","MdB, Landwirt",NA,21,19,NA,NA,NA,53931,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/artur-auernhammer",NA,NA,NA,54855,NA,NA,NA,10981,"241 - Ansbach (Bundestag 2021 - 2025)",38,NA,"constituency",49.3028611,10.5722288
78904,"Emmi Zeulner","https://www.abgeordnetenwatch.de/profile/emmi-zeulner","Emmi","Zeulner","f",1987,3,"CSU","Examinierte Gesundheits- und Krankenpflegerin","MdB",NA,12,11,NA,NA,NA,53930,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/emmi-zeulner",NA,NA,NA,54854,411,"Landesliste Bayern (Bundestag 2021 - 2025)",10,10980,"240 - Kulmbach (Bundestag 2021 - 2025)",47,NA,"constituency",50.1008448,11.4479149
79369,"Hans-Peter Friedrich","https://www.abgeordnetenwatch.de/profile/hans-peter-friedrich","Hans-Peter","Friedrich","m",1957,3,"CSU","Studium der Rechtswissenschaften","MdB",NA,14,3,NA,NA,NA,53929,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/hans-peter-friedrich",NA,NA,NA,54853,411,"Landesliste Bayern (Bundestag 2021 - 2025)",5,10979,"239 - Hof (Bundestag 2021 - 2025)",41,NA,"constituency",50.3219015,11.9178807
78812,"Silke Launert","https://www.abgeordnetenwatch.de/profile/silke-launert","Silke","Launert","f",1976,3,"CSU","Juristin","MdB",NA,21,19,"Dr.",NA,NA,53928,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/silke-launert",NA,NA,NA,54852,411,"Landesliste Bayern (Bundestag 2021 - 2025)",16,10977,"237 - Bayreuth (Bundestag 2021 - 2025)",42,NA,"constituency",49.9427202,11.5763079
78831,"Thomas Silberhorn","https://www.abgeordnetenwatch.de/profile/thomas-silberhorn","Thomas","Silberhorn","m",1968,3,"CSU","Rechtsanwalt","MdB",NA,7,7,NA,NA,NA,53927,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/thomas-silberhorn",NA,NA,NA,54851,NA,NA,NA,10976,"236 - Bamberg (Bundestag 2021 - 2025)",37,NA,"constituency",49.8916044,10.8868478
175872,"Martina Englhardt-Kopf","https://www.abgeordnetenwatch.de/profile/martina-englhardt-kopf","Martina","Englhardt-Kopf","f",1981,3,"CSU","Dipl.-Handelslehrerin","Studiendirektorin, MdB","Schwandorf",9,7,NA,NA,NA,53926,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/martina-englhardt-kopf",NA,NA,NA,54850,411,"Landesliste Bayern (Bundestag 2021 - 2025)",12,10974,"234 - Schwandorf (Bundestag 2021 - 2025)",35,NA,"constituency",49.3261854,12.1092708
120442,"Peter Aumer","https://www.abgeordnetenwatch.de/profile/peter-aumer","Peter","Aumer","m",1976,3,"CSU","Master of Buisness Administration","MdB",NA,9,7,NA,NA,NA,53925,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/peter-aumer",NA,NA,NA,54849,NA,NA,NA,10973,"233 - Regensburg (Bundestag 2021 - 2025)",35,NA,"constituency",49.0195333,12.0974869
142212,"Susanne Hierl","https://www.abgeordnetenwatch.de/profile/susanne-hierl","Susanne","Hierl","f",1973,3,"CSU","Rechtsanwältin","MdB",NA,9,NA,NA,NA,NA,53924,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/susanne-hierl",NA,NA,NA,54848,411,"Landesliste Bayern (Bundestag 2021 - 2025)",20,10972,"232 - Amberg (Bundestag 2021 - 2025)",40,NA,"constituency",49.4454211,11.858728
78974,"Max Straubinger","https://www.abgeordnetenwatch.de/profile/max-straubinger","Max","Straubinger","m",1954,3,"CSU","Landwirtschaftsmeister","MdB",NA,5,NA,NA,NA,NA,53923,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/max-straubinger",NA,NA,NA,54847,NA,NA,NA,10970,"230 - Rottal-Inn (Bundestag 2021 - 2025)",35,NA,"constituency",48.4032258,12.8774226
79108,"Florian Oßner","https://www.abgeordnetenwatch.de/profile/florian-ossner","Florian","Oßner","m",1980,3,"CSU","Diplom-Volkswirt (Uni)","Bundestagsabgeordneter",NA,10,10,NA,NA,NA,53922,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/florian-ossner",NA,NA,NA,54846,NA,NA,NA,10968,"228 - Landshut (Bundestag 2021 - 2025)",36,NA,"constituency",48.536217,12.1516551
79412,"Alexander Dobrindt","https://www.abgeordnetenwatch.de/profile/alexander-dobrindt","Alexander","Dobrindt","m",1970,3,"CSU","Diplom-Soziologe","MdB, CSU-Landesgruppenchef",NA,54,38,NA,NA,NA,53921,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/alexander-dobrindt",NA,NA,NA,54845,411,"Landesliste Bayern (Bundestag 2021 - 2025)",1,10966,"226 - Weilheim (Bundestag 2021 - 2025)",41,NA,"constituency",47.6582006,8.2413047
79068,"Peter Ramsauer","https://www.abgeordnetenwatch.de/profile/peter-ramsauer","Peter","Ramsauer","m",1954,3,"CSU","Diplomkaufmann","MdB",NA,16,NA,NA,NA,NA,53920,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/peter-ramsauer",NA,NA,NA,54844,NA,NA,NA,10965,"225 - Traunstein (Bundestag 2021 - 2025)",36,NA,"constituency",47.8701474,12.6423403
145902,"Michael Kießling","https://www.abgeordnetenwatch.de/profile/michael-kiessling","Michael","Kießling","m",1973,3,"CSU","Dipl. Bauingenier (FH)","MdB",NA,10,10,NA,NA,NA,53919,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/michael-kiessling",NA,NA,NA,54843,NA,NA,NA,10964,"224 - Starnberg - Landsberg am Lech (Bundestag 2021 - 2025)",38,NA,"constituency",48.0488316,10.8767912575907
79146,"Daniela Ludwig","https://www.abgeordnetenwatch.de/profile/daniela-ludwig","Daniela","Ludwig","f",1975,3,"CSU","Diplom-Juristin Univ","MdB",NA,45,45,NA,NA,NA,53918,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/daniela-ludwig",NA,NA,NA,54842,411,"Landesliste Bayern (Bundestag 2021 - 2025)",4,10962,"222 - Rosenheim (Bundestag 2021 - 2025)",36,NA,"constituency",47.8539273,12.127262
79427,"Reinhard Brandl","https://www.abgeordnetenwatch.de/profile/reinhard-brandl","Reinhard","Brandl","m",1977,3,"CSU","Dipl. Wirtschaftsingenieur","MdB",NA,14,10,NA,NA,NA,53917,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/reinhard-brandl",NA,NA,NA,54841,NA,NA,NA,10956,"216 - Ingolstadt (Bundestag 2021 - 2025)",44,NA,"constituency",48.7630165,11.4250395
145898,"Katrin Staffler","https://www.abgeordnetenwatch.de/profile/katrin-staffler","Katrin","Staffler","f",1981,3,"CSU","Biochemikerin M.Sc.","MdB",NA,11,11,NA,NA,NA,53916,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/katrin-staffler",NA,NA,NA,54840,411,"Landesliste Bayern (Bundestag 2021 - 2025)",18,10955,"215 - Fürstenfeldbruck (Bundestag 2021 - 2025)",38,NA,"constituency",48.1813797,11.2382125
79274,"Erich Irlstorfer","https://www.abgeordnetenwatch.de/profile/erich-irlstorfer","Erich","Irlstorfer","m",1970,3,"CSU","Bürokaufmann","Kaufmännischer Angestellter",NA,10,NA,NA,NA,NA,53915,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/erich-irlstorfer",NA,NA,NA,54839,NA,NA,NA,10954,"214 - Freising (Bundestag 2021 - 2025)",36,NA,"constituency",48.4008273,11.7439565
79194,"Andreas Lenz","https://www.abgeordnetenwatch.de/profile/andreas-lenz","Andreas","Lenz","m",1981,3,"CSU","Diplom-Betriebswirt","Mitglied des Deutschen Bundestages",NA,20,17,"Dr.",NA,NA,53914,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/andreas-lenz",NA,NA,NA,54838,NA,NA,NA,10953,"213 - Erding - Ebersberg (Bundestag 2021 - 2025)",42,NA,"constituency",48.19293645,11.9471637849549
79134,"Stephan Mayer","https://www.abgeordnetenwatch.de/profile/stephan-mayer","Stephan","Mayer","m",1973,3,"CSU","Rechtsanwalt","MdB",NA,20,9,NA,NA,NA,53913,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/stephan-mayer",NA,NA,NA,54837,NA,NA,NA,10952,"212 - Altötting (Bundestag 2021 - 2025)",43,NA,"constituency",48.2268085,12.6757914
78864,"Thomas Hitschler","https://www.abgeordnetenwatch.de/profile/thomas-hitschler","Thomas","Hitschler","m",1982,1,"SPD","Politikwissenschaftler","MdB",NA,19,19,NA,NA,NA,53912,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/thomas-hitschler",NA,NA,NA,54836,420,"Landesliste Rheinland-Pfalz (Bundestag 2021 - 2025)",1,10951,"211 - Südpfalz (Bundestag 2021 - 2025)",28,NA,"constituency",49.1551808,8.13577580073504
