"id","label.x","abgeordnetenwatch_url","first_name","last_name","sex","year_of_birth","party.id","party.label","education","residence","occupation","statistic_questions","statistic_questions_answered","field_title","party_past","birth_name","id.mandat","parliament_period_label","politician_abgeordnetenwatch_url","start_date","end_date","info","electoral_data_id","electoral_data_electoral_list.id","electoral_data_electoral_list.label","electoral_data_list_position","electoral_data_constituency.id","electoral_data_constituency.label","electoral_data_constituency_result","electoral_data_constituency_result_count","electoral_data_mandate_won","latitude","longitude"
79024,"Andreas Scheuer","https://www.abgeordnetenwatch.de/profile/andreas-scheuer","Andreas","Scheuer","m",1974,3,"CSU","Magister Politikwissenschaft, Wirtschaft und Soziologie",NA,"Bundesminister für Verkehr und digitale Infrastruktur, MdB",20,NA,NA,NA,NA,39034,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/andreas-scheuer",NA,NA,NA,39034,57,"Landesliste Bayern (Bundestag 2009-2013)",8,1723,"229 - Passau (Bundestag 2009-2013)",46.5,NA,NA,48.5748229,13.4609744
79020,"Wolfgang Schäuble","https://www.abgeordnetenwatch.de/profile/wolfgang-schaeuble","Wolfgang","Schäuble","m",1942,2,"CDU","Rechts- und Wirtschaftswissenschaftler","Offenburg","MdB",15,NA,NA,NA,NA,39029,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/wolfgang-schaeuble",NA,NA,NA,39029,56,"Landesliste Baden-Württemberg (Bundestag 2009-2013)",1,1715,"284 - Offenburg (Bundestag 2009-2013)",47.2,NA,NA,48.4716556,7.944378
79019,"Elisabeth Scharfenberg","https://www.abgeordnetenwatch.de/profile/elisabeth-scharfenberg","Elisabeth","Scharfenberg","f",1963,5,"Bündnis 90/Die Grünen","Diplom-Sozialpädagogin (FH), Berufsbetreuerin",NA,"Mitglied des Bundestages",NA,NA,NA,NA,NA,39026,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/elisabeth-scharfenberg",NA,NA,NA,39026,57,"Landesliste Bayern (Bundestag 2009-2013)",7,1641,"239 - Hof (Bundestag 2009-2013)",7.5,NA,NA,50.3219015,11.9178807
79018,"Axel Schäfer","https://www.abgeordnetenwatch.de/profile/axel-schaefer","Axel","Schäfer","m",1952,1,"SPD","Studieninstitut für kommunale Verwaltung (Fachhochschule)",NA,"MdB",10,7,NA,NA,NA,39023,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/axel-schaefer",NA,NA,NA,39023,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",52,1545,"141 - Bochum I (Bundestag 2009-2013)",43.3,NA,NA,51.4661548,7.18415476225786
79017,"Anita Schäfer","https://www.abgeordnetenwatch.de/profile/anita-schaefer","Anita","Schäfer","f",1951,2,"CDU","Verwaltungsangestellte",NA,"MdB",15,NA,NA,NA,NA,39020,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/anita-schaefer",NA,NA,NA,39020,65,"Landesliste Rheinland-Pfalz (Bundestag 2009-2013)",7,1726,"211 - Pirmasens (Bundestag 2009-2013)",39.4,NA,NA,49.1996961,7.6087847
79015,"Annette Sawade","https://www.abgeordnetenwatch.de/profile/annette-sawade","Annette","Sawade","f",1953,1,"SPD","Diplom-Chemikerin",NA,"MdB",NA,NA,NA,NA,NA,39016,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/annette-sawade","2012-06-01",NA,NA,39016,56,"Landesliste Baden-Württemberg (Bundestag 2009-2013)",19,1752,"268 - Schwäbisch Hall - Hohenlohe (Bundestag 2009-2013)",21.5,NA,"list",49.17417675,9.76530160852469
79014,"Carsten Schneider","https://www.abgeordnetenwatch.de/profile/carsten-schneider","Carsten","Schneider","m",1976,1,"SPD","Bankkaufmann",NA,"MdB, Parlamentsgeschäftsführer im Bundestag",32,11,NA,NA,NA,39014,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/carsten-schneider",NA,NA,NA,39014,70,"Landesliste Thüringen (Bundestag 2009-2013)",1,741,"193 - Erfurt - Weimar - Weimarer Land II (Bundestag 2009-2013)",22.4,NA,NA,50.98527775,11.1259836712837
79013,"Ulla Schmidt","https://www.abgeordnetenwatch.de/profile/ulla-schmidt","Ulla","Schmidt","f",1949,1,"SPD","Lehrerin",NA,"MdB",29,NA,NA,NA,NA,39011,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/ulla-schmidt",NA,NA,NA,39011,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",4,1513,"88 - Aachen (Bundestag 2009-2013)",29.9,NA,NA,50.776351,6.083862
79011,"Nadine Schön","https://www.abgeordnetenwatch.de/profile/nadine-schoen","Nadine","Schön","f",1983,2,"CDU","Diplom-Juristin","Tholey","MdB",8,8,NA,NA,NA,39007,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/nadine-schoen",NA,NA,NA,39007,66,"Landesliste Saarland (Bundestag 2009-2013)",3,1751,"298 - Sankt Wendel (Bundestag 2009-2013)",40.1,NA,NA,49.481406,7.0323463
79010,"Kristina Schröder","https://www.abgeordnetenwatch.de/profile/kristina-schroeder","Kristina","Schröder","f",1977,2,"CDU","Diplomsoziologin",NA,"Mitglied des Bundestages",NA,NA,NA,NA,NA,39005,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/kristina-schroeder",NA,NA,NA,39005,61,"Landesliste Hessen (Bundestag 2009-2013)",8,290,"179 - Wiesbaden (Bundestag 2009-2013)",40.8,NA,NA,50.0820384,8.2416556
79009,"Ole Schröder","https://www.abgeordnetenwatch.de/profile/ole-schroeder","Ole","Schröder","m",1971,2,"CDU","Jurist",NA,"Mitglied des Bundestages, Parlamentarischer Staatssekretär beim Bundesminister des Innern",NA,NA,NA,NA,NA,39002,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/ole-schroeder",NA,NA,NA,39002,69,"Landesliste Schleswig-Holstein (Bundestag 2009-2013)",2,1725,"7 - Pinneberg (Bundestag 2009-2013)",40.8,NA,NA,53.7278939,9.6979598
79006,"Swen Schulz","https://www.abgeordnetenwatch.de/profile/swen-schulz","Swen","Schulz","m",1968,1,"SPD","Redaktionsdirektor, Diplom-Politologe",NA,"MdB",24,24,NA,NA,NA,38998,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/swen-schulz",NA,NA,NA,38998,58,"Landesliste Berlin (Bundestag 2009-2013)",3,1537,"79 - Berlin-Spandau - Charlottenburg Nord (Bundestag 2009-2013)",33.2,NA,NA,52.5329143,13.28250298105
79001,"Rita Schwarzelühr-Sutter","https://www.abgeordnetenwatch.de/profile/rita-schwarzeluehr-sutter","Rita","Schwarzelühr-Sutter","f",1962,1,"SPD","Diplom-Betriebswirtin",NA,"MdB",51,49,NA,NA,NA,38991,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/rita-schwarzeluehr-sutter",NA,NA,NA,38991,56,"Landesliste Baden-Württemberg (Bundestag 2009-2013)",17,1787,"288 - Waldshut (Bundestag 2009-2013)",28.54,NA,"list",47.672925,8.2204166
78999,"Stefan Schwartze","https://www.abgeordnetenwatch.de/profile/stefan-schwartze","Stefan","Schwartze","m",1974,1,"SPD","Industriemechaniker",NA,"MdB",16,16,NA,NA,NA,38987,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/stefan-schwartze",NA,NA,NA,38987,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",28,1635,"134 - Herford - Minden-Lübbecke II (Bundestag 2009-2013)",38.5,NA,NA,52.1671748,8.6994439344264
78998,"Frank Schwabe","https://www.abgeordnetenwatch.de/profile/frank-schwabe","Frank","Schwabe","m",1970,1,"SPD","Studium der Volkswirtschaftslehre, Landespflege, Geschichte, Politikwissenschaft und Soziologie",NA,"MdB",22,19,NA,NA,NA,38985,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/frank-schwabe",NA,NA,NA,38985,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",43,1731,"122 - Recklinghausen I (Bundestag 2009-2013)",43.1,NA,NA,51.5916947,7.28367834457295
78997,"Armin Schuster","https://www.abgeordnetenwatch.de/profile/armin-schuster","Armin","Schuster","m",1961,2,"CDU","Polizeidirektor",NA,"MdB",57,31,NA,NA,NA,38982,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/armin-schuster",NA,NA,NA,38982,56,"Landesliste Baden-Württemberg (Bundestag 2009-2013)",9,1668,"282 - Lörrach - Müllheim (Bundestag 2009-2013)",37.9,NA,NA,47.7499675,7.75689456504537
78993,"Jens Spahn","https://www.abgeordnetenwatch.de/profile/jens-spahn","Jens","Spahn","m",1980,2,"CDU","Bankkaufmann",NA,"Bundesminister für Gesundheit, MdB",107,NA,NA,NA,NA,38977,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/jens-spahn",NA,NA,NA,38977,NA,NA,NA,1768,"125 - Steinfurt I - Borken I (Bundestag 2009-2013)",44.5,NA,"constituency",52.17307225,7.17512114386617
78990,"Carola Stauche","https://www.abgeordnetenwatch.de/profile/carola-stauche","Carola","Stauche","f",1952,2,"CDU","Chemiefacharbeiterin, Verwaltungsfachwirtin",NA,"Mitglied des Bundestages",NA,NA,NA,NA,NA,38972,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/carola-stauche",NA,NA,NA,38972,70,"Landesliste Thüringen (Bundestag 2009-2013)",6,743,"196 - Sonneberg - Saalfeld-Rudolstadt - Saale-Orla-Kreis (Bundestag 2009-2013)",31.9,NA,NA,50.55090525,11.4659948368354
78989,"Frank Steffel","https://www.abgeordnetenwatch.de/profile/frank-steffel","Frank","Steffel","m",1966,2,"CDU","Promovierter Diplom-Kaufmann",NA,"MdB",71,71,NA,NA,NA,38970,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/frank-steffel",NA,NA,NA,38970,58,"Landesliste Berlin (Bundestag 2009-2013)",4,1536,"78 - Berlin-Reinickendorf (Bundestag 2009-2013)",39,NA,NA,52.60484685,13.2881414696521
78987,"Sonja Steffen","https://www.abgeordnetenwatch.de/profile/sonja-steffen","Sonja","Steffen","f",1963,1,"SPD","Juristin",NA,"MdB, Rechtsanwältin",28,27,NA,NA,NA,38967,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/sonja-steffen",NA,NA,NA,38967,62,"Landesliste Mecklenburg-Vorpommern (Bundestag 2009-2013)",2,1770,"15 - Stralsund - Nordvorpommern - Rügen (Bundestag 2009-2013)",12,NA,NA,54.4099708,13.4242108
78986,"Kersten Steinke","https://www.abgeordnetenwatch.de/profile/kersten-steinke","Kersten","Steinke","f",1958,8,"DIE LINKE","Agraringeneurin",NA,"MdB",4,4,NA,NA,NA,38965,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/kersten-steinke",NA,NA,NA,38965,70,"Landesliste Thüringen (Bundestag 2009-2013)",3,826,"191 - Kyffhäuserkreis-Sömmerda-Weimarer Land (Bundestag 2009-2013)",31.4,NA,NA,NA,NA
78984,"Peer Steinbrück","https://www.abgeordnetenwatch.de/profile/peer-steinbrueck","Peer","Steinbrück","m",1947,1,"SPD","Diplom-Volkswirt",NA,"Mitglied des Bundestages",NA,NA,NA,NA,NA,38961,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/peer-steinbrueck",NA,NA,NA,38961,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",3,1683,"105 - Mettmann I (Bundestag 2009-2013)",33.8,NA,NA,51.17978875,6.96057704430379
78980,"Frank-Walter Steinmeier","https://www.abgeordnetenwatch.de/profile/frank-walter-steinmeier","Frank-Walter","Steinmeier","m",1956,1,"SPD","Jurist",NA,"Mitglied des Bundestages",NA,NA,NA,NA,NA,38956,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/frank-walter-steinmeier",NA,NA,NA,38956,59,"Landesliste Brandenburg (Bundestag 2009-2013)",1,1551,"61 - Brandenburg an der Havel - Potsdam-Mittelmark I - Havelland III - Teltow-Fläming I (Bundestag 2009-2013)",32.8,NA,NA,52.28978705,12.5817236961521
78979,"Dieter Stier","https://www.abgeordnetenwatch.de/profile/dieter-stier","Dieter","Stier","m",1964,2,"CDU","Dipl. Ing. agr.",NA,"MdB",3,NA,NA,NA,NA,38954,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/dieter-stier",NA,NA,NA,38954,68,"Landesliste Sachsen-Anhalt (Bundestag 2009-2013)",7,1556,"74 - Burgenland / Saalekreis (Bundestag 2009-2013)",33,NA,NA,51.1882936,11.821675996865
78978,"Gero Storjohann","https://www.abgeordnetenwatch.de/profile/gero-storjohann","Gero","Storjohann","m",1958,2,"CDU","Diplom Betriebswirt (FH)",NA,"MdB",4,NA,NA,NA,NA,38952,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/gero-storjohann",NA,NA,NA,38952,69,"Landesliste Schleswig-Holstein (Bundestag 2009-2013)",5,1758,"8 - Segeberg - Stormarn-Nord (Bundestag 2009-2013)",39.8,NA,NA,NA,NA
78976,"Stephan Stracke","https://www.abgeordnetenwatch.de/profile/stephan-stracke","Stephan","Stracke","m",1974,3,"CSU","Jurist",NA,"MdB",16,16,NA,NA,NA,38948,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/stephan-stracke",NA,NA,NA,38948,57,"Landesliste Bayern (Bundestag 2009-2013)",5,1719,"257 - Ostallgäu (Bundestag 2009-2013)",51.1,NA,NA,47.8025889,10.6259267
78975,"Christoph Strässer","https://www.abgeordnetenwatch.de/profile/christoph-straesser","Christoph","Strässer","m",1949,1,"SPD","Rechtsanwalt",NA,"Mitglied des Bundestages",NA,NA,NA,NA,NA,38946,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/christoph-straesser",NA,NA,NA,38946,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",8,1696,"130 - Münster (Bundestag 2009-2013)",32.6,NA,NA,51.9625101,7.6251879
78974,"Max Straubinger","https://www.abgeordnetenwatch.de/profile/max-straubinger","Max","Straubinger","m",1954,3,"CSU","Landwirtschaftsmeister",NA,"MdB",5,NA,NA,NA,NA,38943,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/max-straubinger",NA,NA,NA,38943,57,"Landesliste Bayern (Bundestag 2009-2013)",8,1745,"230 - Rottal-Inn (Bundestag 2009-2013)",53.6,NA,NA,48.4032258,12.8774226
78973,"Karin Strenz","https://www.abgeordnetenwatch.de/profile/karin-strenz","Karin","Strenz","f",1967,2,"CDU","Dipl. Lehrerin für Sonderschulen",NA,"MdB",16,8,NA,NA,NA,38940,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/karin-strenz",NA,NA,NA,38940,62,"Landesliste Mecklenburg-Vorpommern (Bundestag 2009-2013)",5,1795,"12 - Wismar - Nordwestmecklenburg - Parchim (Bundestag 2009-2013)",33.7,NA,NA,NA,NA
78971,"Frank Tempel","https://www.abgeordnetenwatch.de/profile/frank-tempel","Frank","Tempel","m",1969,8,"DIE LINKE","Kriminalbeamter",NA,"Mitglied des Bundestages",3,NA,NA,NA,NA,38938,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/frank-tempel",NA,NA,NA,38938,70,"Landesliste Thüringen (Bundestag 2009-2013)",4,1614,"195 - Greiz - Altenburger Land (Bundestag 2009-2013)",29.3,NA,NA,50.82638715,12.2164779274127
78969,"Peter Tauber","https://www.abgeordnetenwatch.de/profile/peter-tauber","Peter","Tauber","m",1974,2,"CDU","Historiker",NA,"MdB",44,44,NA,NA,NA,38935,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/peter-tauber",NA,NA,NA,38935,61,"Landesliste Hessen (Bundestag 2009-2013)",13,1626,"180 - Hanau (Bundestag 2009-2013)",39.4,NA,NA,50.132881,8.9169797
78967,"Kirsten Tackmann","https://www.abgeordnetenwatch.de/profile/kirsten-tackmann","Kirsten","Tackmann","f",1960,8,"DIE LINKE","Veterinärmedizinerin, Chemielaborantin",NA,"MdB",9,9,NA,NA,NA,38933,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/kirsten-tackmann",NA,NA,NA,38933,59,"Landesliste Brandenburg (Bundestag 2009-2013)",3,1729,"57 - Prignitz - Ostprignitz-Ruppin - Havelland I (Bundestag 2009-2013)",30.8,NA,NA,NA,NA
78966,"Kerstin Tack","https://www.abgeordnetenwatch.de/profile/kerstin-tack","Kerstin","Tack","f",1968,1,"SPD","Diplom-Sozialpädagogin",NA,"MdB",92,92,NA,NA,NA,38930,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/kerstin-tack",NA,NA,NA,38930,63,"Landesliste Niedersachsen (Bundestag 2009-2013)",27,1764,"42 - Stadt Hannover I (Bundestag 2009-2013)",39,NA,NA,52.3430993,9.7252425
78964,"Michael Stübgen","https://www.abgeordnetenwatch.de/profile/michael-stuebgen","Michael","Stübgen","m",1959,2,"CDU","Baufacharbeiter, Pfarrer",NA,"MdB",NA,NA,NA,NA,NA,38927,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/michael-stuebgen",NA,NA,NA,38927,59,"Landesliste Brandenburg (Bundestag 2009-2013)",2,764,"66 - Elbe-Elster - Oberspreewald-Lausitz II (Bundestag 2009-2013)",28.9,NA,NA,51.62242295,13.6364391462348
78963,"Lena Strothmann","https://www.abgeordnetenwatch.de/profile/lena-strothmann","Lena","Strothmann","f",1952,2,"CDU","Damenschneidermeisterin, Handwerksunternehmerin",NA,"Mitglied des Bundestages",NA,NA,NA,NA,NA,38924,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/lena-strothmann",NA,NA,NA,38924,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",15,1542,"133 - Bielefeld (Bundestag 2009-2013)",36.3,NA,NA,52.0191005,8.531007
78962,"Thomas Strobl","https://www.abgeordnetenwatch.de/profile/thomas-strobl","Thomas","Strobl","m",1960,2,"CDU","Rechtsanwalt (Zulassung ruht)","Heilbronn","Minister für Inneres, Digitalisierung und Migration",4,2,NA,NA,NA,38921,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/thomas-strobl",NA,NA,NA,38921,56,"Landesliste Baden-Württemberg (Bundestag 2009-2013)",5,1632,"267 - Heilbronn (Bundestag 2009-2013)",44.2,NA,NA,49.142291,9.218655
78961,"Harald Terpe","https://www.abgeordnetenwatch.de/profile/harald-terpe","Harald","Terpe","m",1954,5,"Bündnis 90/Die Grünen","Arzt",NA,"MdL",3,NA,"Dr.",NA,NA,38918,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/harald-terpe",NA,NA,NA,38918,62,"Landesliste Mecklenburg-Vorpommern (Bundestag 2009-2013)",1,1742,"14 - Rostock (Bundestag 2009-2013)",10.7,NA,NA,54.0886707,12.1400211
78957,"Antje Tillmann","https://www.abgeordnetenwatch.de/profile/antje-tillmann","Antje","Tillmann","f",1964,2,"CDU","Dipl. Finanzwirtin",NA,"MdB",33,16,NA,NA,NA,38913,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/antje-tillmann",NA,NA,NA,38913,70,"Landesliste Thüringen (Bundestag 2009-2013)",2,741,"193 - Erfurt - Weimar - Weimarer Land II (Bundestag 2009-2013)",30.8,NA,NA,50.98527775,11.1259836712837
78956,"Axel Troost","https://www.abgeordnetenwatch.de/profile/axel-troost","Axel","Troost","m",1954,8,"DIE LINKE","Studium Volkswirtschaftslehre; Diplom und Dr. rer. pol.",NA,"MdB",NA,NA,NA,NA,NA,38910,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/axel-troost",NA,NA,NA,38910,67,"Landesliste Sachsen (Bundestag 2009-2013)",2,784,"155 - Leipzig-Land (Bundestag 2009-2013)",22.6,NA,NA,51.22391185,12.5529468541132
78955,"Jürgen Trittin","https://www.abgeordnetenwatch.de/profile/juergen-trittin","Jürgen","Trittin","m",1954,5,"Bündnis 90/Die Grünen","Diplom-Sozialwirt, Journalist",NA,"MdB",76,75,NA,NA,NA,38907,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/juergen-trittin",NA,NA,NA,38907,63,"Landesliste Niedersachsen (Bundestag 2009-2013)",2,1612,"54 - Göttingen (Bundestag 2009-2013)",13,NA,NA,51.5328328,9.9351811
78952,"Jan van Aken","https://www.abgeordnetenwatch.de/profile/jan-van-aken","Jan","van Aken","m",1961,8,"DIE LINKE","Biologe",NA,"Mitglied des Bundestages",NA,NA,NA,NA,NA,38903,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/jan-van-aken",NA,NA,NA,38903,19,"Landesliste Hamburg (Bundestag 2009-2013)",1,270,"20 - Hamburg Altona (Bundestag 2009-2013)",NA,NA,NA,53.5538295,9.9351453
78951,"Arnold Vaatz","https://www.abgeordnetenwatch.de/profile/arnold-vaatz","Arnold","Vaatz","m",1955,2,"CDU","Theologiestudium, Mathematikstudium",NA,"MdB",28,27,NA,NA,NA,38901,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/arnold-vaatz",NA,NA,NA,38901,67,"Landesliste Sachsen (Bundestag 2009-2013)",2,781,"161 - Dresden II - Bautzen II (Bundestag 2009-2013)",36.4,NA,NA,51.09521,13.8593606548723
78950,"Ute Vogt","https://www.abgeordnetenwatch.de/profile/ute-vogt","Ute","Vogt","f",1964,1,"SPD","Rechtsanwältin",NA,"MdB",44,44,NA,NA,NA,38898,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/ute-vogt",NA,NA,NA,38898,56,"Landesliste Baden-Württemberg (Bundestag 2009-2013)",1,1772,"258 - Stuttgart I (Bundestag 2009-2013)",18,NA,NA,48.75133815,9.16451943273259
78948,"Kathrin Vogler","https://www.abgeordnetenwatch.de/profile/kathrin-vogler","Kathrin","Vogler","f",1963,8,"DIE LINKE","Studium der Soziologie",NA,"MdB",39,39,NA,NA,NA,38895,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/kathrin-vogler",NA,NA,NA,38895,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",11,1769,"129 - Steinfurt III (Bundestag 2009-2013)",6.4,NA,NA,52.2537541,7.7479463689277
78947,"Volkmar Vogel","https://www.abgeordnetenwatch.de/profile/volkmar-vogel","Volkmar","Vogel","m",1959,2,"CDU","Dipl. Ingenieurin (FH)",NA,"MdB",19,17,NA,NA,NA,38893,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/volkmar-vogel",NA,NA,NA,38893,70,"Landesliste Thüringen (Bundestag 2009-2013)",3,1614,"195 - Greiz - Altenburger Land (Bundestag 2009-2013)",37.4,NA,NA,50.82638715,12.2164779274127
78941,"Hans-Georg von der Marwitz","https://www.abgeordnetenwatch.de/profile/hans-georg-von-der-marwitz","Hans-Georg","von der Marwitz","m",1961,2,"CDU","Landwirt",NA,"MdB",14,NA,NA,NA,NA,38884,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/hans-georg-von-der-marwitz",NA,NA,NA,38884,59,"Landesliste Brandenburg (Bundestag 2009-2013)",5,662,"60 - Märkisch-Oderland - Barnim II (Bundestag 2009-2013)",23.6,NA,NA,52.63860425,14.0216493861314
78940,"Ursula von der Leyen","https://www.abgeordnetenwatch.de/profile/ursula-von-der-leyen","Ursula","von der Leyen","f",NA,2,"CDU","Ärztin",NA,"Bundesministerin der Verteidigung",NA,NA,NA,NA,NA,38882,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/ursula-von-der-leyen",NA,NA,NA,38882,63,"Landesliste Niedersachsen (Bundestag 2009-2013)",1,1765,"43 - Stadt Hannover II (Bundestag 2009-2013)",32.1,NA,NA,52.3430993,9.7252425
78939,"Christian von Stetten","https://www.abgeordnetenwatch.de/profile/christian-von-stetten","Christian","von Stetten","m",1970,2,"CDU","selbstständiger Kaufmann",NA,"MdB",5,NA,NA,NA,NA,38880,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/christian-von-stetten",NA,NA,NA,38880,56,"Landesliste Baden-Württemberg (Bundestag 2009-2013)",1,1752,"268 - Schwäbisch Hall - Hohenlohe (Bundestag 2009-2013)",43.3,NA,NA,49.17417675,9.76530160852469
78936,"Beate Walter-Rosenheimer","https://www.abgeordnetenwatch.de/profile/beate-walter-rosenheimer","Beate","Walter-Rosenheimer","f",1964,5,"Bündnis 90/Die Grünen","Diplom Psychologin",NA,"MdB",36,35,NA,NA,NA,38875,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/beate-walter-rosenheimer","2012-01-26",NA,NA,38875,57,"Landesliste Bayern (Bundestag 2009-2013)",11,1602,"216 - Fürstenfeldbruck (Bundestag 2009-2013)",10.8,NA,NA,48.1813797,11.2382125
78934,"Sahra Wagenknecht","https://www.abgeordnetenwatch.de/profile/sahra-wagenknecht","Sahra","Wagenknecht","f",1969,229,"BSW","Philosophie- und Literaturstudium, Promotion in Wirtschaftswissenschaften",NA,"MdB",167,71,NA,"Sahra Wagenknecht ist am 23.10.2023 aus der Partei DIE LINKE ausgetreten. Seit dem 08.01.2024 ist sie Gründungsmitglied und Vorsitzende der Partei Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit (BSW).",NA,38872,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/sahra-wagenknecht",NA,NA,NA,38872,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",5,1580,"108 - Düsseldorf II (Bundestag 2009-2013)",9.73,NA,NA,51.17689065,6.85112364955492
78933,"Halina Wawzyniak","https://www.abgeordnetenwatch.de/profile/halina-wawzyniak","Halina","Wawzyniak","f",1973,8,"DIE LINKE","Juristin",NA,"Mitglied des Bundestages",NA,NA,NA,NA,NA,38869,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/halina-wawzyniak",NA,NA,NA,38869,58,"Landesliste Berlin (Bundestag 2009-2013)",5,1531,"84 - Berlin-Friedrichshain - Kreuzberg - Prenzlauer Berg Ost (Bundestag 2009-2013)",17.5,NA,NA,NA,NA
78932,"Marco Wanderwitz","https://www.abgeordnetenwatch.de/profile/marco-wanderwitz","Marco","Wanderwitz","m",NA,2,"CDU",NA,NA,NA,14,NA,NA,NA,NA,38867,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/marco-wanderwitz",NA,NA,NA,38867,NA,NA,NA,1560,"164 - Chemnitzer Umland - Erzgebirgskreis II (Bundestag 2009-2013)",41.2,NA,NA,50.82736725,12.6759295095776
78931,"Marcus Weinberg","https://www.abgeordnetenwatch.de/profile/marcus-weinberg","Marcus","Weinberg","m",1967,2,"CDU","Lehramt Geschichte, Sozialwissenschaften und Erziehungswissenschaften","Hamburg","MdB",97,89,NA,NA,NA,38864,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/marcus-weinberg",NA,NA,NA,38864,19,"Landesliste Hamburg (Bundestag 2009-2013)",3,270,"20 - Hamburg Altona (Bundestag 2009-2013)",30.3,NA,NA,53.550341,10.000654
78930,"Harald Weinberg","https://www.abgeordnetenwatch.de/profile/harald-weinberg","Harald","Weinberg","m",1957,8,"DIE LINKE",NA,NA,"MdB",57,46,NA,NA,NA,38860,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/harald-weinberg",NA,NA,NA,38860,57,"Landesliste Bayern (Bundestag 2009-2013)",4,1705,"244 - Nürnberg-Nord (Bundestag 2009-2013)",8.2,NA,NA,49.4724649,11.0766103
